date,strategy,return
2025-07-31,Ridge,0.028583209197037086
2025-07-31,SPY,0.023031541148865298
2025-08-31,EqualWeight,0.023907049728800867
2025-08-31,GB,0.025831614533953363
2025-08-31,HistMean,0.009943395628005539
2025-08-31,MomentumTop3,0.004690677029444404
2025-08-31,RF,0.025463750667297114
2025-08-31,Ridge,0.05069776995402897
2025-08-31,SPY,0.020519438455756323
2025-09-30,EqualWeight,0.015451333013687693
2025-09-30,GB,0.023150803890895078
2025-09-30,HistMean,0.03173168379557626
2025-09-30,MomentumTop3,0.03743758838780131
2025-09-30,RF,0.044621825306683384
2025-09-30,Ridge,0.017991098141751073
2025-09-30,SPY,0.035620412937162005
2025-10-31,EqualWeight,0.0021560644551733813
2025-10-31,GB,-0.02268563274280344
2025-10-31,HistMean,0.013378657541477488
2025-10-31,MomentumTop3,0.013378657541477487
2025-10-31,RF,-0.010947149970116254
2025-10-31,Ridge,-0.017767702033823496
2025-10-31,SPY,0.023837414102428234
2025-11-30,EqualWeight,0.018597860604657353
2025-11-30,GB,0.016281666340577743
2025-11-30,HistMean,-0.023796278145005213
2025-11-30,MomentumTop3,-0.023796278145005213
2025-11-30,RF,0.025337146026073544
2025-11-30,Ridge,0.028388196300740187
2025-11-30,SPY,0.0019499438514807288
2025-12-31,EqualWeight,0.007501068424081702
2025-12-31,GB,0.01695586964768488
2025-12-31,HistMean,0.025722528426481407
2025-12-31,MomentumTop3,-0.011848379436911933
2025-12-31,RF,0.010058160633027816
2025-12-31,Ridge,0.005464017043282772
2025-12-31,SPY,0.008267742385457577
