Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2017-04-30,0.009925956911780442,0.012593246351821463,-0.02947053142707179,-0.0084281399164855,0.019674127082166093,0.020070927875668332,0.010992784943677947,0.007600642315037209,0.015330903379966232,0.023990770832400754
2017-05-31,0.01411324804486691,0.00018841419004389515,-0.03537755838376955,-0.011899745695677866,0.017787071371537344,0.03953668300357149,0.02645934098334446,0.04139308323829427,0.0076817907848600875,0.010992741500512215
2017-06-30,0.006374665934052004,0.018502285136093866,-0.0011169457864178556,0.06513371115314293,0.013512831660211333,-0.028118439420289132,-0.022535030626688157,-0.027088801486320757,0.0456710323297953,-0.012593737021529883
2017-07-31,0.020554259705693356,0.015424718909556212,0.026186495154859823,0.01702451901282065,0.0029366956055374427,0.04459073555416504,0.006916729879368422,0.02424965563841819,0.008203066699179029,0.019301948344170095
2017-08-31,0.0029177545474201594,0.007869716997514375,-0.05478856623820516,-0.015543951335310613,0.002195375881814954,0.029216401680760118,-0.0110269451603483,0.03288235281889906,0.017524202684182644,-0.018607816499103036
2017-09-30,0.020149127743785966,0.03697007133545838,0.10182339908380578,0.05132989854829084,0.04184429970274306,0.00817826421915635,-0.007149803770218899,-0.027567297234671218,0.009113983455236951,0.00823913556464495
2017-10-31,0.02356406153245194,0.0387320239770621,-0.00832405239217926,0.028615528191825,0.007464929651390229,0.06514404015875641,-0.01648778472874568,0.03901961182737801,-0.0075859597356454644,0.021203090539204883
2017-11-30,0.030566082688604723,0.009492051789474099,0.017523354498141464,0.03458653505344045,0.041660655183676676,0.014137967693589992,0.05575445398970258,0.02685067559241605,0.02909600741094298,0.0506576481780443
2017-12-31,0.012127651810162732,0.021269193317344115,0.05269401252251882,0.01888120118720016,0.021085461005239114,0.0054580145180509465,0.022530185767651645,-0.060582136588739566,-0.005504875796872866,0.024582532616595376
2018-01-31,0.05635937933735646,0.03998038440902829,0.03584308306868644,0.06556789552314046,0.05365399972708773,0.07036793473370895,0.01634732418621887,-0.03113144538223367,0.0655542290780351,0.09241033742871152
2018-02-28,-0.036360466424897764,-0.0527402912999968,-0.10835014201876214,-0.029253198219071908,-0.03863028129180757,-0.004090871787526096,-0.07627124992395784,-0.038792907194890924,-0.04494896842146345,-0.03469068985696966
2018-03-31,-0.027410575588965647,-0.04146320994633601,0.017230367462794494,-0.041553501412198934,-0.02688293530946695,-0.03733811356523187,-0.009068886105698337,0.03796532214150461,-0.029166163230810338,-0.023847042940009944
2018-04-30,0.005168388303534277,0.0012294345916918914,0.09494122446427977,-0.004352306271888207,-0.027863736887212553,0.0006113617159448914,-0.0414212097609179,0.020383942425142854,0.010565529034023857,0.023792872723488623
2018-05-31,0.024308950095047077,0.020522505240778255,0.029941901915160996,-0.00983620435071042,0.03073903500779296,0.06782768269985007,-0.015659092429362143,-0.01105532439111212,0.0018234974342887789,0.01986504270243672
2018-06-30,0.005750966375720479,0.00275568652457725,0.005695205852809027,-0.017469480739581322,-0.0338894247210767,-0.002631337868710615,0.0456904941473435,0.028138228644084107,0.01649276102313091,0.03618682384222427
2018-07-31,0.037046408160117617,0.028586149784419534,0.015538709220136893,0.05114742484725365,0.07385177543311117,0.020872060439050655,0.03958843767480014,0.015973981027458173,0.06554069860744716,0.018023806206698634
2018-08-31,0.03191992806053867,-0.007701307821031289,-0.034750871645673254,0.013595623910779508,0.0023404603349965747,0.06599028562522191,0.0039201971206939135,0.012881212917322582,0.04329249567363935,0.0510468518268643
2018-09-30,0.005945506686726221,-0.017954426271979407,0.02445945101315239,-0.022154904279882426,0.021773403270414438,-0.00019259712277497343,0.009872217996794275,-0.0064832934781640095,0.029542202858649835,0.005304644304472417
2018-10-31,-0.06910419892077091,-0.09183459867434618,-0.11328201142041339,-0.04713562131870863,-0.10867358404430605,-0.08004794017191708,0.020025755046521487,0.01975310585757084,-0.06778746082813647,-0.10100691149189656
2018-11-30,0.01854927382248417,0.03801528415161948,-0.01563430738715188,0.0262557086234938,0.03806580979633312,-0.01962481633567026,0.022723025981574718,0.035388398789675035,0.08083362200167166,0.024767701775510353
2018-12-31,-0.08804847235716085,-0.06887725844140591,-0.12439212529764898,-0.11128953409310172,-0.10659051707735123,-0.08376505104085985,-0.08914537986723037,-0.039944756458517916,-0.09353601322952132,-0.07956232237337046
2019-01-31,0.08006574879038952,0.056017663056187494,0.11211850405416546,0.08900112845973229,0.11426751091422593,0.0693771046692826,0.051398030993536015,0.03476931979560116,0.04808672858238028,0.09867664903555307
2019-02-28,0.032415467383536845,0.031865003769928624,0.023048126531474367,0.022359346158603355,0.06367612087048902,0.06910063110371234,0.017793945479451567,0.0410883815872094,0.010808647031915086,0.01314573726162016
2019-03-31,0.01810063423708108,0.012528954705546269,0.021280924403430657,-0.025594193811242283,-0.011495053141272193,0.047687217285571126,0.03822984855533518,0.027914788930920142,0.004818933819372484,0.03655289521657812
2019-04-30,0.04085243191681087,0.03513522057901275,-0.00015110937418527648,0.0898484630080727,0.03971778508750434,0.06364860785615889,0.02851567875749539,0.009283104934951325,-0.027139103624435945,0.054633208010341994
2019-05-31,-0.06377100662906965,-0.08181013423186101,-0.11102717518838623,-0.07173438401926224,-0.07640064971266503,-0.08664730215775363,-0.036389186495894954,-0.007835120050974753,-0.022182273092622662,-0.07603898934692621
2019-06-30,0.06958627971474507,0.1156371451389433,0.09395148852559565,0.06653672318228754,0.07920445431147671,0.08938250491029165,0.05219552061953836,0.03186307164642832,0.06594019373422033,0.07815933746864645
2019-07-31,0.015119658801176383,-0.002734805535816065,-0.015853059166211825,0.023550887453809732,0.0051665116786479,0.03498244540442985,0.023419914032011713,-0.0013417660738461734,-0.016191730687496575,0.012751747047182294
2019-08-31,-0.0167433879729888,-0.02828263089563965,-0.08325352250996443,-0.04707997108901252,-0.026471320620785943,-0.015352210744803751,0.021706320998877704,0.05088167308420122,-0.005924665105555449,-0.009443239565749773
2019-09-30,0.019457638318183257,0.03179762764071303,0.03934309842819994,0.04542156868031255,0.030113942094382118,0.01572877086141955,0.017512538066448036,0.042516647928738216,-0.0010560211264741826,0.01271406791639662
2019-10-31,0.022104759664747453,-0.00017181103327257308,-0.02094634964957176,0.025000242484631396,0.011335821615236163,0.03899127613132536,-0.0042329743184200685,-0.007568882304046065,0.051259335854888954,0.0012430757662773573
2019-11-30,0.03619795766394884,0.03179259599657103,0.01604564261172481,0.050522407339537834,0.04496265939739397,0.05366324663606559,0.013734440252437752,-0.018677141337183567,0.05002646791106824,0.013239338017732027
2019-12-31,0.02905557296457295,0.02862404469885016,0.060262299590516655,0.026092650843580145,-0.0020114841966094588,0.04320643687620973,0.02412721037550347,0.03290558745994443,0.034752591649952036,0.027631858327717307
2020-01-31,-0.0004037021489488035,-0.06170622454821417,-0.10992668027997654,-0.026640383630330833,-0.004418875328527028,0.03992594231663826,0.0031756540332541494,0.06747117374204792,-0.026703115012592038,-0.000797282834433144
2020-02-29,-0.07916588085426779,-0.08519868873130809,-0.1528815670027811,-0.11248352345261825,-0.09900128555016885,-0.073009759326639,-0.08214623289117007,-0.0985793240572419,-0.06586645348386233,-0.07572633426827391
2020-03-31,-0.12487117726312935,-0.13996705742387416,-0.3437096612738175,-0.21035948348399014,-0.1862594440981118,-0.08577938423827802,-0.05532065167818423,-0.09995608342227069,-0.0388734228143629,-0.14913319127849634
2020-04-30,0.12698372422306448,0.15186500176398066,0.3076392471268712,0.09462078556435016,0.08812049978672487,0.13736465907097561,0.06957965218466522,0.0333874566854484,0.12587449726098576,0.18882547215840395
2020-05-31,0.04764511093683321,0.06881269298471349,0.020000080224184646,0.027204913330718172,0.05388593154705079,0.0717647438807818,0.016649477947839664,0.042438165143260154,0.03288886433016014,0.06509436625551968
2020-06-30,0.017734202848874725,0.021814615521179137,-0.01095560654147898,-0.005228064135643584,0.01972775766101731,0.069490267716803,-0.0022461751483537906,-0.046722753278476525,-0.024425597391923737,0.030738761606632803
2020-07-31,0.058892509539939075,0.07116218283699105,-0.048084400752862244,0.03846155250974781,0.04410554102883446,0.0568475294340447,0.06923589720343393,0.07797281501481845,0.05456198622619324,0.07274304189074532
2020-08-31,0.06979679347925116,0.04357196780604955,-0.010546373598396053,0.04286311967883227,0.08476211423321933,0.11880848161320023,0.045933152046476966,-0.025974224139169055,0.025869382814596165,0.09554738081773517
2020-09-30,-0.037443949328338166,0.01507650975749586,-0.14606672683067123,-0.03422252932449632,-0.0068219986800894805,-0.05335121661512565,-0.016747961053941163,0.010813423407566969,-0.021804903317692026,-0.018634123010403902
2020-10-31,-0.02493343756303823,-0.007228293048531675,-0.04106827451742623,-0.008724309497561866,-0.014419333768497133,-0.05004273430803574,-0.02870490762278488,0.05052198737639757,-0.03621504167517797,-0.02728210634287409
2020-11-30,0.10877698456794693,0.12361503877803903,0.2799443260498786,0.16848268273173583,0.16027420499396405,0.11383717243402547,0.07468685214407511,0.007374395437772074,0.07948032912095604,0.0999503423832444
2020-12-31,0.03704827507193542,0.024816049315625532,0.044801326012712694,0.06306047793129754,0.010068348288937656,0.0554166130171303,0.016510207869278037,0.006204327738627224,0.03797840003553299,0.024278795305291645
2021-01-31,-0.010190570909582863,-0.024174492726780294,0.03746671661494583,-0.01797810216545659,-0.042687846793344586,-0.008383479139566608,-0.049814815691622494,-0.008772093793119162,0.014016027868498648,0.007649904053208756
2021-02-28,0.02780565662313661,0.041194777849633324,0.22456785585537986,0.11606185032573513,0.06889235517744652,0.013650861770754696,-0.012326342860715767,-0.060981498661201394,-0.021038000091901488,-0.005308118876239387
2021-03-31,0.04539921408774528,0.0759042217731356,0.029709993801166235,0.05852420002444081,0.08986845102386298,0.018366666974606094,0.08498192548135641,0.10552057938776738,0.0402733498420238,0.04459828993135728
2021-04-30,0.05291048388233688,0.0538068562883538,0.006726287078306692,0.06490440853814317,0.03534800290173168,0.05187870140226791,0.018591886522430157,0.04184880272423719,0.03931826866988941,0.06455625763840134
2021-05-31,0.006566174651836398,0.05081914314503755,0.05709651915790137,0.04771133784901194,0.0312962704773494,-0.009305469124824772,0.01767745541597976,-0.02338124277771314,0.01870914511502475,-0.03398164623910627
2021-06-30,0.022427461773900204,-0.0526322195261425,0.04233941062456004,-0.030394070531307937,-0.022794855930767577,0.06886301825519148,-0.005444331711324191,-0.022083032255795998,0.02298962539882954,0.03456869742811164
2021-07-31,0.02441231169825575,0.020775202429624606,-0.08316340398666522,-0.004633236392339701,0.009374909576872259,0.038873069969489915,0.022009607632228256,0.04333398973367575,0.04922598264434308,0.01052926269031973
2021-08-31,0.029759894168293943,0.018924100329615445,-0.020044191672387357,0.051478449995714826,0.011126076180718814,0.035593630675349486,0.010487899115068977,0.038957224272892166,0.02315552854013503,0.017846033045160414
2021-09-30,-0.04660545059373922,-0.07188630087178316,0.08931499910873297,-0.01842492120978667,-0.06079796499528001,-0.05839964332750103,-0.041391676614091266,-0.06093241621050305,-0.055184255773740754,-0.02140770049905072
2021-10-31,0.07016352185271613,0.07597070319802923,0.10328293815041079,0.0727417426391197,0.06796810868074066,0.08177021421723385,0.035008953858653324,0.047432591449661166,0.051217480665294746,0.12092508381810574
2021-11-30,-0.008034840829721168,-0.0055217688194061365,-0.050113231066746367,-0.05712862064846791,-0.03560165774324586,0.044512264050940775,-0.01347352049812467,-0.01703772640351553,-0.030563379711519567,0.016356196608665607
2021-12-31,0.04624803147670442,0.07583231388942102,0.029833885360457835,0.0336429655316024,0.05397615985486226,0.03247327558338431,0.10454658895041558,0.09689271422893442,0.09019837005624987,0.0014973743633543979
2022-01-31,-0.05274139332378991,-0.06798388878571693,0.18774767604785336,0.0002562648928983169,-0.04791620737525337,-0.06844184383754548,-0.014784012176240702,-0.03255123292208151,-0.06856420927812334,-0.0953336214745426
2022-02-28,-0.029516992382245477,-0.012670060116334203,0.0706921196577932,-0.013824977848126196,-0.008437279630236771,-0.04877438395546563,-0.01408435198444169,-0.01906112056690845,-0.009677374131548233,-0.04065974948017592
2022-03-31,0.037590257003936145,0.061188809968586444,0.09338581521358003,-0.0013000206680890969,0.03436373374378987,0.03345017347968127,0.017813331923483444,0.10345239443370247,0.05738168282666778,0.0442668105254711
2022-04-30,-0.08776886348449386,-0.03539415569662574,-0.016875935819787857,-0.09942555910652306,-0.07613128356877574,-0.11017443737194543,0.023059698518384852,-0.04297582571817771,-0.04890888479355249,-0.11956778926456257
2022-05-31,0.002256970224321586,0.011760669747231667,0.1603456370229528,0.02781785271959869,-0.004624787199507097,-0.006859149414284893,-0.040829249861221606,0.04308154595265923,0.014890072284151623,-0.05120327452675155
2022-06-30,-0.08246034575025596,-0.13856312876571053,-0.1707345911805327,-0.10860889234523752,-0.07366984887853412,-0.09255703455177133,-0.023472701751311775,-0.048954507717497764,-0.026080583054830297,-0.10833500120720674
2022-07-31,0.09208750889930539,0.061549101277349916,0.09662993341494919,0.07186016077940915,0.09503085694643154,0.13451848321394366,0.03200346083135419,0.05447017039167146,0.032439394186819515,0.18439044823836337
2022-08-31,-0.040801991463419784,-0.03481358356186537,0.026523758943955977,-0.019578687944519113,-0.028335430459403788,-0.062127419305336606,-0.01852602341749854,0.005273811857230415,-0.057704118560232165,-0.04495459774370414
2022-09-30,-0.09244573222191832,-0.0930296737413383,-0.09558734005734759,-0.07655954800166931,-0.10430920371538388,-0.11967106449553311,-0.08132864256647165,-0.11281005553624934,-0.02538676953499175,-0.08206405437877551
2022-10-31,0.08127529984663506,0.08925163552289828,0.24965295655261666,0.11923603773159641,0.13894238580120466,0.07652814299799116,0.09006452766342976,0.019386309804428015,0.0961110740991098,0.011091541987106268
2022-11-30,0.05559158500696393,0.11703579124773555,0.012777894345832319,0.06856943351328293,0.07811346513432826,0.06326734713056914,0.06117676435642294,0.06963188084976046,0.047231764515725416,0.014858243431946416
2022-12-31,-0.05762826393128151,-0.05518768771885496,-0.030489430058950218,-0.05220431617740784,-0.02989828552933904,-0.08210278899327683,-0.027275276898871548,-0.004944036672701491,-0.01877732340619498,-0.11394965138890845
2023-01-31,0.06288753547643822,0.08972727192836727,0.02812406528610345,0.0690056536512953,0.037063632711410666,0.09257502082369617,-0.010865446456506334,-0.020000184035560475,-0.018329133411938425,0.1512852121773005
2023-02-28,-0.025142655042130646,-0.03331380284524299,-0.06938746190333733,-0.022975852671381136,-0.008640261066502397,0.004118803149389283,-0.02318959696074152,-0.059198014776380314,-0.046415507460811356,-0.02125095338856786
2023-03-31,0.037077856718739755,-0.010010636406702078,5.342338254110679e-05,-0.09547678010763738,0.006191196093923379,0.10857980177312498,0.04219304665095236,0.04906029439041126,0.02197792318154579,0.030619394981282744
2023-04-30,0.01597484529096338,-0.001363710552686026,0.027767503297143392,0.031726110534359586,-0.011662354504445194,-0.001191808798092886,0.03654130462773786,0.01905750512238913,0.03143824013655139,-0.011234398310124294
2023-05-31,0.004616232939212983,-0.06865323321007955,-0.10031717980531651,-0.04250822102633289,-0.03150001643572087,0.08917317247593393,-0.06159635643388228,-0.058712784376106386,-0.0426868631780255,0.025361814974382613
2023-06-30,0.06479978749241044,0.11005678989335776,0.06913379480595627,0.06616029451948813,0.1125364686072381,0.06053187989835673,0.027882159332288214,0.01596129591026041,0.042606015930223284,0.122297677307446
2023-07-31,0.032733177560168025,0.03439134957191414,0.07773797937098803,0.048057110275673276,0.02888545146105903,0.02582547675932423,0.021302435400012865,0.024908204920379706,0.010698630488160221,0.023143521261464572
2023-08-31,-0.016252144206635566,-0.03301457528547702,0.01646086023858695,-0.026889264387971124,-0.019833212258832722,-0.01508280375584825,-0.03947185940674469,-0.0612792716878241,-0.007007224309652504,-0.017439870830542104
2023-09-30,-0.04743445218332765,-0.04779046590084601,0.02403312023471571,-0.03088231355558546,-0.05947541320155314,-0.0647834601280679,-0.047879292097145476,-0.056424194952866324,-0.029591696622105812,-0.05531999423353928
2023-10-31,-0.021708414552536914,-0.03169941471678528,-0.057528361285955176,-0.02441945085919972,-0.029789012321478126,0.0004880011060222067,-0.013805851402762359,0.012896550240892868,-0.03262400663666465,-0.05516216570074206
2023-11-30,0.0913437161049,0.08348668924748437,-0.00716054644142905,0.1093942039576068,0.08834913481754403,0.12895568572659766,0.04126149227383258,0.05143236661989392,0.05436002515322347,0.10966473209590033
2023-12-31,0.0456552810668267,0.045233866273614254,0.0007716895155922554,0.05253891962193591,0.07065533131793011,0.04182680663224292,0.027116407465996195,0.018588242699304924,0.04326100004919087,0.06132160236189699
2024-01-31,0.01592656463792297,-0.0389290786785953,-0.005128731703620049,0.030851099245990277,-0.009649827759579122,0.027015884057038697,0.012356055458305093,-0.029685749029087716,0.029330090512740714,-0.04412491746079539
2024-02-29,0.05218669346627158,0.0650769169860308,0.03272995533397283,0.04076380184095174,0.07183986788788377,0.04704550698871279,0.020981876101482166,0.010577513180180409,0.03162844497578243,0.07892584258009583
2024-03-31,0.0327019903329453,0.06468361457249916,0.10486376158346111,0.048056068562002396,0.04420882083009259,0.007894279294791584,0.033205840992306834,0.06590017569283924,0.02377735676173498,-0.0006477664242980907
2024-04-30,-0.04031953417292922,-0.04586064805503931,-0.009427052571438832,-0.04178536784554343,-0.035249275635169997,-0.057617505080028386,-0.01126240155709346,0.016603142101070167,-0.050091460252153164,-0.044972670619517374
2024-05-31,0.05057971760877722,0.032720280071261376,-0.0034216497093066955,0.03171431501126576,0.016375927944496382,0.07076979909729952,0.02437071746450359,0.08960143765526096,0.024014855607222385,0.0019931906387893328
2024-06-30,0.03528012855736318,-0.030583626508142947,-0.0141417339408334,-0.008818839018823188,-0.009888537930364039,0.07835391629141175,-0.002351060660776616,-0.05542625069234719,0.018240002565472313,0.03876997425998341
2024-07-31,0.012109031554593752,0.043369974525783395,0.02260003629233931,0.06397477804400409,0.049150672220726666,-0.03284260573613029,0.016584095965503698,0.06824169908269018,0.02662112698523811,0.027905853512370626
2024-08-31,0.023365434996028167,0.02322547799854302,-0.020705968751606796,0.04572457253787965,0.028155967409652538,0.006992645116915108,0.059858570292992797,0.04808361470821709,0.05059126272976178,-0.001973484878826537
2024-09-30,0.02100475865224083,0.026836791186663378,-0.03018104152286416,-0.005588835316497898,0.03362039898413416,0.026485325798156323,0.011284313751103836,0.06602966632819918,-0.016574513259610568,0.07301952026557124
2024-10-31,-0.008923673517209463,-0.03102297494846229,0.008997690901642041,0.02559577113945677,-0.011887365790451132,-0.015591692160829673,-0.03469879508849805,-0.010770046700252833,-0.04642266967669206,-0.017367727490148366
2024-11-30,0.05963370312357963,0.014883905620289628,0.07833848333992144,0.10456106262201326,0.07591718608063003,0.051700805269727645,0.038692078970320454,0.03779257908106626,0.003676588593276797,0.1290568258135154
2024-12-31,-0.024060208830796292,-0.10763019450685685,-0.09579574435290972,-0.054614140194009564,-0.08033181702922054,-0.0035468454631302215,-0.04822793430267691,-0.07974113042149888,-0.06252708587679834,0.011134345070517915
2025-01-31,0.02685632474815458,0.05526494264517101,0.023114551560857288,0.06496999581711127,0.05001527529975203,-0.0073541759612579805,0.00470678663426205,0.028933873634708673,0.06760187024092912,0.03485625866977915
2025-02-28,-0.012694834127274901,-0.0003378486628129451,0.03833860375948306,0.013794404696146234,-0.014600613974306342,-0.022875972838774294,0.05191192699223812,0.01720593086274591,0.014026069372611305,-0.0698194860527952
2025-03-31,-0.05571901171809257,-0.026702851057362254,0.034932374788078535,-0.04195237801120544,-0.035629656111391905,-0.08286027234489357,-0.011764518371973898,0.0023938984964693155,-0.015813362665184072,-0.08314741120922775
2025-04-30,-0.008670289302467826,-0.02430807905848109,-0.1385767992239758,-0.021080225973937883,0.001144346598621837,0.01690236626141406,0.001959182795748582,0.0006340885906943594,-0.03794273249070046,-0.0010128311153183578
2025-05-31,0.06284497903783204,0.029204899133977058,0.012795057618598227,0.04511898502044964,0.0884012285749507,0.0997286221913829,0.012220374521557664,0.038276391855911696,-0.05574137672924806,0.08384879950139768
2025-06-30,0.05138616104558413,0.02220651353944403,0.048692602869278234,0.031190719648079845,0.036052089641722684,0.0984785067091436,-0.015749762886031915,0.003747296420888002,0.02106041380111412,0.01867200605392716
2025-07-31,0.023031541148865298,-0.0009110870042697838,0.02829863296829238,0.0,0.030436621099036776,0.03755479777722748,-0.01469684369846136,0.04910591681815357,-0.032346560825628035,0.018865297116583912
2025-08-31,0.020519438455756323,0.05186366206337967,0.03646371411331817,0.030933778483985375,0.0,-0.0011035915999687562,0.012534392495469504,-0.015758155795683404,0.05366858268083252,0.04656106511787472
2025-09-30,0.035620412937162005,-0.02421651836241645,-0.0031819542416609004,0.0010619423721083265,0.018796052971884247,0.07533705604273622,-0.023176768285335547,0.04123629596202938,0.017292123915284563,0.035913766748559395
2025-10-31,0.023837414102428234,-0.044074973911881976,-0.01354369615863904,-0.02784484461140624,0.005381641274156079,0.06677072126753791,-0.026668357458365044,0.02167175215942252,0.03650224156743542,0.001210095968300795
2025-11-30,0.0019499438514807288,0.04353912833628182,0.02632478542347183,0.018331163227289782,-0.00883527582919763,-0.048091077705214036,0.04050864025145895,0.017171634599471908,0.09289422803895753,-0.01446248090060398
2025-12-31,0.008267742385457577,0.028323513451523397,0.0026147898569648387,0.03830593522374359,0.021248841875928237,0.0176128081797724,-0.0074715806030447585,-0.044867053228670684,-0.008290893261837518,0.02003325432235581
