date,ticker,model,actual,forecast
2021-03-31,XLF,Ridge,0.05852420002444081,-0.026511252965625648
2021-03-31,XLI,GB,0.08986845102386298,0.00133870528029052
2021-03-31,XLI,HistMean,0.08986845102386298,0.013009866900910211
2021-03-31,XLI,RF,0.08986845102386298,0.0014002453356408205
2021-03-31,XLI,Ridge,0.08986845102386298,0.015895220633478806
2021-03-31,XLK,GB,0.018366666974606094,0.05329362940615616
2021-03-31,XLK,HistMean,0.018366666974606094,0.02158336217533085
2021-03-31,XLK,RF,0.018366666974606094,0.028483587081681014
2021-03-31,XLK,Ridge,0.018366666974606094,0.09710846938481696
2021-03-31,XLP,GB,0.08498192548135641,0.03563315001971362
2021-03-31,XLP,HistMean,0.08498192548135641,0.006499681658703388
2021-03-31,XLP,RF,0.08498192548135641,0.021502725647269405
2021-03-31,XLP,Ridge,0.08498192548135641,0.035043899049450204
2021-03-31,XLU,GB,0.10552057938776738,0.005788622072954328
2021-03-31,XLU,HistMean,0.10552057938776738,0.007643546022172831
2021-03-31,XLU,RF,0.10552057938776738,0.0029098273008113912
2021-03-31,XLU,Ridge,0.10552057938776738,0.02634043256374715
2021-03-31,XLV,GB,0.0402733498420238,0.020086844199386385
2021-03-31,XLV,HistMean,0.0402733498420238,0.010914624581496587
2021-03-31,XLV,RF,0.0402733498420238,0.0030853965117065047
2021-03-31,XLV,Ridge,0.0402733498420238,0.004353673082838651
2021-03-31,XLY,GB,0.04459828993135728,0.007318627694125366
2021-03-31,XLY,HistMean,0.04459828993135728,0.01522659302382244
2021-03-31,XLY,RF,0.04459828993135728,0.014169360540539421
2021-03-31,XLY,Ridge,0.04459828993135728,0.03963782875820234
2021-04-30,SPY,GB,0.05291048388233688,-0.010123374640859549
2021-04-30,SPY,HistMean,0.05291048388233688,0.014140941432264202
2021-04-30,SPY,RF,0.05291048388233688,0.0016112645863652244
2021-04-30,SPY,Ridge,0.05291048388233688,0.0020612866393780304
2021-04-30,XLB,GB,0.0538068562883538,0.016331587318748463
2021-04-30,XLB,HistMean,0.0538068562883538,0.014484274516239489
2021-04-30,XLB,RF,0.0538068562883538,0.010449999363567046
2021-04-30,XLB,Ridge,0.0538068562883538,0.015684811581430806
2021-04-30,XLE,GB,0.006726287078306692,0.030346053558399644
2021-04-30,XLE,HistMean,0.006726287078306692,0.005504489834633589
2021-04-30,XLE,RF,0.006726287078306692,0.01868019793276828
2021-04-30,XLE,Ridge,0.006726287078306692,0.027069693723329846
2021-04-30,XLF,GB,0.06490440853814317,0.022890863246702118
2021-04-30,XLF,HistMean,0.06490440853814317,0.01415186654093108
2021-04-30,XLF,RF,0.06490440853814317,0.015091493958623688
2021-04-30,XLF,Ridge,0.06490440853814317,-0.10949109979770325
2021-04-30,XLI,GB,0.03534800290173168,0.03154040918697212
2021-04-30,XLI,HistMean,0.03534800290173168,0.014249521483538481
2021-04-30,XLI,RF,0.03534800290173168,0.012735860004456423
2021-04-30,XLI,Ridge,0.03534800290173168,0.010588515606780143
2021-04-30,XLK,GB,0.05187870140226791,0.036678265807991696
2021-04-30,XLK,HistMean,0.05187870140226791,0.021531479994674
2021-04-30,XLK,RF,0.05187870140226791,0.02196793982336289
2021-04-30,XLK,Ridge,0.05187870140226791,0.020591869129886198
2021-04-30,XLP,GB,0.018591886522430157,0.00814241037276938
2021-04-30,XLP,HistMean,0.018591886522430157,0.0077655243010042434
2021-04-30,XLP,RF,0.018591886522430157,0.013132123674531539
2021-04-30,XLP,Ridge,0.018591886522430157,0.015480005481516762
2021-04-30,XLU,GB,0.04184880272423719,-0.07362439648964077
2021-04-30,XLU,HistMean,0.04184880272423719,0.009222207850650161
2021-04-30,XLU,RF,0.04184880272423719,-0.010784464050853189
2021-04-30,XLU,Ridge,0.04184880272423719,-0.03912296152642403
2021-04-30,XLV,GB,0.03931826866988941,0.0014611309105461118
2021-04-30,XLV,HistMean,0.03931826866988941,0.011388152408279284
2021-04-30,XLV,RF,0.03931826866988941,0.00579738345028086
2021-04-30,XLV,Ridge,0.03931826866988941,-0.00971243252781014
2021-04-30,XLY,GB,0.06455625763840134,-0.027813632531391633
2021-04-30,XLY,HistMean,0.06455625763840134,0.015700330070718162
2021-04-30,XLY,RF,0.06455625763840134,0.0017529369270937816
2021-04-30,XLY,Ridge,0.06455625763840134,-0.05504238980253146
2021-05-31,SPY,GB,0.006566174651836398,0.0006355892056200132
2021-05-31,SPY,HistMean,0.006566174651836398,0.01475633099496377
2021-05-31,SPY,RF,0.006566174651836398,-0.012541352688059301
2021-05-31,SPY,Ridge,0.006566174651836398,-0.004195228690676289
2021-05-31,XLB,GB,0.05081914314503755,-0.008476757540797008
2021-05-31,XLB,HistMean,0.05081914314503755,0.015108442480876222
2021-05-31,XLB,RF,0.05081914314503755,0.0026212801263581897
2021-05-31,XLB,Ridge,0.05081914314503755,0.010456121603087004
2021-05-31,XLE,GB,0.05709651915790137,-0.016676635337148773
2021-05-31,XLE,HistMean,0.05709651915790137,0.00552388344167602
2021-05-31,XLE,RF,0.05709651915790137,-0.0007199096457369997
2021-05-31,XLE,Ridge,0.05709651915790137,-0.03670341485003309
2021-05-31,XLF,GB,0.04771133784901194,0.010450758855823887
2021-05-31,XLF,HistMean,0.04771133784901194,0.014957462445648733
2021-05-31,XLF,RF,0.04771133784901194,0.016014978931313196
2021-05-31,XLF,Ridge,0.04771133784901194,-0.035362743414386916
2021-05-31,XLI,GB,0.0312962704773494,-0.007102056125821723
2021-05-31,XLI,HistMean,0.0312962704773494,0.014584418013985993
2021-05-31,XLI,RF,0.0312962704773494,-0.0015494404162852858
2021-05-31,XLI,Ridge,0.0312962704773494,0.002323922145416657
2021-05-31,XLK,GB,-0.009305469124824772,0.019494359881703355
2021-05-31,XLK,HistMean,-0.009305469124824772,0.022013181921778664
2021-05-31,XLK,RF,-0.009305469124824772,0.014244840179240895
2021-05-31,XLK,Ridge,-0.009305469124824772,-0.004107154968821351
2021-05-31,XLP,GB,0.01767745541597976,-0.02972168332373241
2021-05-31,XLP,HistMean,0.01767745541597976,0.007937371320391956
2021-05-31,XLP,RF,0.01767745541597976,-0.005671231976569354
2021-05-31,XLP,Ridge,0.01767745541597976,-0.020467313159476322
2021-05-31,XLU,GB,-0.02338124277771314,-0.004958368169799084
2021-05-31,XLU,HistMean,-0.02338124277771314,0.009740090308961067
2021-05-31,XLU,RF,-0.02338124277771314,0.0040110709258743245
2021-05-31,XLU,Ridge,-0.02338124277771314,-0.015946626288251387
2021-05-31,XLV,GB,0.01870914511502475,-0.023375400522839963
2021-05-31,XLV,HistMean,0.01870914511502475,0.011831487587035
2021-05-31,XLV,RF,0.01870914511502475,-0.028944687611964538
2021-05-31,XLV,Ridge,0.01870914511502475,-0.014190435494191234
2021-05-31,XLY,GB,-0.03398164623910627,-0.03433525524995519
2021-05-31,XLY,HistMean,-0.03398164623910627,0.01647582098449091
2021-05-31,XLY,RF,-0.03398164623910627,-0.004216335113195052
2021-05-31,XLY,Ridge,-0.03398164623910627,-0.06270896066716537
2021-06-30,SPY,GB,0.022427461773900204,0.0005336836242702816
2021-06-30,SPY,HistMean,0.022427461773900204,0.014628359802102404
2021-06-30,SPY,RF,0.022427461773900204,-0.008202826529576827
2021-06-30,SPY,Ridge,0.022427461773900204,0.004525698036315213
2021-06-30,XLB,GB,-0.0526322195261425,0.040027095675257585
2021-06-30,XLB,HistMean,-0.0526322195261425,0.015666422178753744
2021-06-30,XLB,RF,-0.0526322195261425,0.014510662134969488
2021-06-30,XLB,Ridge,-0.0526322195261425,0.016295060651811275
2021-06-30,XLE,GB,0.04233941062456004,0.009054528025001694
2021-06-30,XLE,HistMean,0.04233941062456004,0.006329705874742041
2021-06-30,XLE,RF,0.04233941062456004,-0.015152305411734526
2021-06-30,XLE,Ridge,0.04233941062456004,-0.016362894929503838
2021-06-30,XLF,GB,-0.030394070531307937,0.07479622018719576
2021-06-30,XLF,HistMean,-0.030394070531307937,0.015469241748826282
2021-06-30,XLF,RF,-0.030394070531307937,0.03241311468831195
2021-06-30,XLF,Ridge,-0.030394070531307937,-0.02946524069875256
2021-06-30,XLI,GB,-0.022794855930767577,0.011336343352242073
2021-06-30,XLI,HistMean,-0.022794855930767577,0.014845540708726046
2021-06-30,XLI,RF,-0.022794855930767577,0.003744087307075151
2021-06-30,XLI,Ridge,-0.022794855930767577,0.011071978536577955
2021-06-30,XLK,GB,0.06886301825519148,0.011391655811667286
2021-06-30,XLK,HistMean,0.06886301825519148,0.021523827999175484
2021-06-30,XLK,RF,0.06886301825519148,0.005614552749302636
2021-06-30,XLK,Ridge,0.06886301825519148,0.01015556898167597
2021-06-30,XLP,GB,-0.005444331711324191,0.013105666759372282
2021-06-30,XLP,HistMean,-0.005444331711324191,0.008089560134385516
2021-06-30,XLP,RF,-0.005444331711324191,0.005841998103562197
2021-06-30,XLP,Ridge,-0.005444331711324191,0.010248845576129496
2021-06-30,XLU,GB,-0.022083032255795998,-0.0031904427512589634
2021-06-30,XLU,HistMean,-0.022083032255795998,0.009222569479481782
2021-06-30,XLU,RF,-0.022083032255795998,0.004967229956426131
2021-06-30,XLU,Ridge,-0.022083032255795998,-0.012418352409574148
2021-06-30,XLV,GB,0.02298962539882954,-0.015268963462804415
2021-06-30,XLV,HistMean,0.02298962539882954,0.01193895098590984
2021-06-30,XLV,RF,0.02298962539882954,-0.0015893309266314173
2021-06-30,XLV,Ridge,0.02298962539882954,0.003396405185080253
2021-06-30,XLY,GB,0.03456869742811164,-0.0003691327669714216
2021-06-30,XLY,HistMean,0.03456869742811164,0.015687423059122206
2021-06-30,XLY,RF,0.03456869742811164,0.0036763970209330145
2021-06-30,XLY,Ridge,0.03456869742811164,0.007746296865017892
2021-07-31,SPY,GB,0.02441231169825575,0.019803094387028382
2021-07-31,SPY,HistMean,0.02441231169825575,0.014748345986283908
2021-07-31,SPY,RF,0.02441231169825575,0.005388847005822623
2021-07-31,SPY,Ridge,0.02441231169825575,0.014881246541888259
2021-07-31,XLB,GB,0.020775202429624606,-0.008876852218199107
2021-07-31,XLB,HistMean,0.020775202429624606,0.014615673844832262
2021-07-31,XLB,RF,0.020775202429624606,-0.01775550289342037
2021-07-31,XLB,Ridge,0.020775202429624606,-0.010607555003362973
2021-07-31,XLE,GB,-0.08316340398666522,0.03490740718937279
2021-07-31,XLE,HistMean,-0.08316340398666522,0.006883701332431548
2021-07-31,XLE,RF,-0.08316340398666522,0.010648832527034368
2021-07-31,XLE,Ridge,-0.08316340398666522,0.012018239013280994
2021-07-31,XLF,GB,-0.004633236392339701,-0.0647350975316908
2021-07-31,XLF,HistMean,-0.004633236392339701,0.01476365232913191
2021-07-31,XLF,RF,-0.004633236392339701,-0.002180382912521183
2021-07-31,XLF,Ridge,-0.004633236392339701,-0.046299915171397844
2021-07-31,XLI,GB,0.009374909576872259,0.0359996698909607
2021-07-31,XLI,HistMean,0.009374909576872259,0.014266457683503066
2021-07-31,XLI,RF,0.009374909576872259,0.01058757969559192
2021-07-31,XLI,Ridge,0.009374909576872259,0.021535059411374805
2021-07-31,XLK,GB,0.038873069969489915,0.012002593534347438
2021-07-31,XLK,HistMean,0.038873069969489915,0.02225212323388342
2021-07-31,XLK,RF,0.038873069969489915,0.011509616264131313
2021-07-31,XLK,Ridge,0.038873069969489915,-0.0003189518531330482
2021-07-31,XLP,GB,0.022009607632228256,0.011815554587603413
2021-07-31,XLP,HistMean,0.022009607632228256,0.007881346413682289
2021-07-31,XLP,RF,0.022009607632228256,0.014403101122629458
2021-07-31,XLP,Ridge,0.022009607632228256,0.013694341374466323
2021-07-31,XLU,GB,0.04333398973367575,0.013437537754991048
2021-07-31,XLU,HistMean,0.04333398973367575,0.008740944837400585
2021-07-31,XLU,RF,0.04333398973367575,0.009286844100900324
2021-07-31,XLU,Ridge,0.04333398973367575,-0.008074991504665013
2021-07-31,XLV,GB,0.04922598264434308,0.02205320443453652
2021-07-31,XLV,HistMean,0.04922598264434308,0.01210896136149322
2021-07-31,XLV,RF,0.04922598264434308,0.010410135042009787
2021-07-31,XLV,Ridge,0.04922598264434308,0.016227836938345376
2021-07-31,XLY,GB,0.01052926269031973,0.015671013824668054
2021-07-31,XLY,HistMean,0.01052926269031973,0.015977904203260507
2021-07-31,XLY,RF,0.01052926269031973,0.01674838545012656
2021-07-31,XLY,Ridge,0.01052926269031973,-0.006261949585237497
2021-08-31,SPY,GB,0.029759894168293943,0.04687385721452821
2021-08-31,SPY,HistMean,0.029759894168293943,0.014894769709192573
2021-08-31,SPY,RF,0.029759894168293943,0.017904167968624873
2021-08-31,SPY,Ridge,0.029759894168293943,0.010770154144495704
2021-08-31,XLB,GB,0.018924100329615445,-0.00813282639331266
2021-08-31,XLB,HistMean,0.018924100329615445,0.014709000035510934
2021-08-31,XLB,RF,0.018924100329615445,-0.005746427824179076
2021-08-31,XLB,Ridge,0.018924100329615445,-0.017206619993351678
2021-08-31,XLE,GB,-0.020044191672387357,-0.06474617959199214
2021-08-31,XLE,HistMean,-0.020044191672387357,0.005519351251839173
2021-08-31,XLE,RF,-0.020044191672387357,-0.0029153345313616503
2021-08-31,XLE,Ridge,-0.020044191672387357,-0.03761270760091095
2021-08-31,XLF,GB,0.051478449995714826,-0.014631726478051216
2021-08-31,XLF,HistMean,0.051478449995714826,0.01446976007577628
2021-08-31,XLF,RF,0.051478449995714826,0.0032691025451858685
2021-08-31,XLF,Ridge,0.051478449995714826,-0.04560052991225737
2021-08-31,XLI,GB,0.011126076180718814,0.011128501154264904
2021-08-31,XLI,HistMean,0.011126076180718814,0.014192343318251085
2021-08-31,XLI,RF,0.011126076180718814,0.011958667313020473
2021-08-31,XLI,Ridge,0.011126076180718814,0.00654749985162964
2021-08-31,XLK,GB,0.035593630675349486,0.01030885581772736
2021-08-31,XLK,HistMean,0.035593630675349486,0.02250395576018049
2021-08-31,XLK,RF,0.035593630675349486,0.014098964912825362
2021-08-31,XLK,Ridge,0.035593630675349486,-0.0009491473492462404
2021-08-31,XLP,GB,0.010487899115068977,0.006938766692802108
2021-08-31,XLP,HistMean,0.010487899115068977,0.008095410977599653
2021-08-31,XLP,RF,0.010487899115068977,0.012551029348159522
2021-08-31,XLP,Ridge,0.010487899115068977,-0.011177396452777648
2021-08-31,XLU,GB,0.038957224272892166,0.0151850009875501
2021-08-31,XLU,HistMean,0.038957224272892166,0.009265081881283542
2021-08-31,XLU,RF,0.038957224272892166,0.00935121727297482
2021-08-31,XLU,Ridge,0.038957224272892166,-0.0002836117401703482
2021-08-31,XLV,GB,0.02315552854013503,0.018140229942046414
2021-08-31,XLV,HistMean,0.02315552854013503,0.01267134047183943
2021-08-31,XLV,RF,0.02315552854013503,0.01300731952542644
2021-08-31,XLV,Ridge,0.02315552854013503,0.0022870289992892173
2021-08-31,XLY,GB,0.017846033045160414,0.02022169489792391
2021-08-31,XLY,HistMean,0.017846033045160414,0.015895349028822007
2021-08-31,XLY,RF,0.017846033045160414,0.017352837056869675
2021-08-31,XLY,Ridge,0.017846033045160414,0.01861011463634922
2021-09-30,SPY,GB,-0.04660545059373922,0.010970298326619166
2021-09-30,SPY,HistMean,-0.04660545059373922,0.015116637238432894
2021-09-30,SPY,RF,-0.04660545059373922,0.010254671818280095
2021-09-30,SPY,Ridge,-0.04660545059373922,0.0064128150508461195
2021-09-30,XLB,GB,-0.07188630087178316,-0.014972586494835082
2021-09-30,XLB,HistMean,-0.07188630087178316,0.014771911980199061
2021-09-30,XLB,RF,-0.07188630087178316,-0.03092032352587454
2021-09-30,XLB,Ridge,-0.07188630087178316,-0.02623742561190863
2021-09-30,XLE,GB,0.08931499910873297,-0.037479216663786064
2021-09-30,XLE,HistMean,0.08931499910873297,0.005137805835059673
2021-09-30,XLE,RF,0.08931499910873297,-0.04345399822780085
2021-09-30,XLE,Ridge,0.08931499910873297,0.0006769770941857985
2021-09-30,XLF,GB,-0.01842492120978667,-0.0002363763516590969
2021-09-30,XLF,HistMean,-0.01842492120978667,0.015022128582044018
2021-09-30,XLF,RF,-0.01842492120978667,0.005989764384703501
2021-09-30,XLF,Ridge,-0.01842492120978667,-0.0390274700815951
2021-09-30,XLI,GB,-0.06079796499528001,-0.012714079150459955
2021-09-30,XLI,HistMean,-0.06079796499528001,0.014146578137093887
2021-09-30,XLI,RF,-0.06079796499528001,0.0037067794726969357
2021-09-30,XLI,Ridge,-0.06079796499528001,0.012451286242265488
2021-09-30,XLK,GB,-0.05839964332750103,-0.028997028792994563
2021-09-30,XLK,HistMean,-0.05839964332750103,0.022699324042496447
2021-09-30,XLK,RF,-0.05839964332750103,-0.009493358605271819
2021-09-30,XLK,Ridge,-0.05839964332750103,-0.007401050154449029
2021-09-30,XLP,GB,-0.041391676614091266,0.0149597892553444
2021-09-30,XLP,HistMean,-0.041391676614091266,0.008131119755770836
2021-09-30,XLP,RF,-0.041391676614091266,0.006779255919901891
2021-09-30,XLP,Ridge,-0.041391676614091266,-0.00842590429270908
2021-09-30,XLU,GB,-0.06093241621050305,0.006085860743880257
2021-09-30,XLU,HistMean,-0.06093241621050305,0.00970824818563591
2021-09-30,XLU,RF,-0.06093241621050305,0.0009233661995411424
2021-09-30,XLU,Ridge,-0.06093241621050305,0.00027378522453239476
2021-09-30,XLV,GB,-0.055184255773740754,0.03143722954592456
2021-09-30,XLV,HistMean,-0.055184255773740754,0.012827820890769216
2021-09-30,XLV,RF,-0.055184255773740754,-0.0030781304015837416
2021-09-30,XLV,Ridge,-0.055184255773740754,0.013270529608424807
2021-09-30,XLY,GB,-0.02140770049905072,0.01704650461229678
2021-09-30,XLY,HistMean,-0.02140770049905072,0.01592446371563303
2021-09-30,XLY,RF,-0.02140770049905072,0.0177571535768698
2021-09-30,XLY,Ridge,-0.02140770049905072,0.021291697232101246
2021-10-31,SPY,GB,0.07016352185271613,-0.03912556527174281
2021-10-31,SPY,HistMean,0.07016352185271613,0.014208959476195068
2021-10-31,SPY,RF,0.07016352185271613,-0.0052379599740772316
2021-10-31,SPY,Ridge,0.07016352185271613,0.019958968590116463
2021-10-31,XLB,GB,0.07597070319802923,0.03328996369165177
2021-10-31,XLB,HistMean,0.07597070319802923,0.013497526497081677
2021-10-31,XLB,RF,0.07597070319802923,0.016007727663082415
2021-10-31,XLB,Ridge,0.07597070319802923,0.032373772161023384
2021-10-31,XLE,GB,0.10328293815041079,0.050685834242260586
2021-10-31,XLE,HistMean,0.10328293815041079,0.006375705736143104
2021-10-31,XLE,RF,0.10328293815041079,0.04882939012038819
2021-10-31,XLE,Ridge,0.10328293815041079,0.00525226505460075
2021-10-31,XLF,GB,0.0727417426391197,0.015145952731805674
2021-10-31,XLF,HistMean,0.0727417426391197,0.014530260202752391
2021-10-31,XLF,RF,0.0727417426391197,0.014510213115832312
2021-10-31,XLF,Ridge,0.0727417426391197,0.0007018837771516524
2021-10-31,XLI,GB,0.06796810868074066,0.03365671136707628
2021-10-31,XLI,HistMean,0.06796810868074066,0.013044452502794271
2021-10-31,XLI,RF,0.06796810868074066,0.005857855824186719
2021-10-31,XLI,Ridge,0.06796810868074066,0.05149566402319726
2021-10-31,XLK,GB,0.08177021421723385,-0.029075104383270645
2021-10-31,XLK,HistMean,0.08177021421723385,0.021506692169408245
2021-10-31,XLK,RF,0.08177021421723385,-0.001262553042427921
2021-10-31,XLK,Ridge,0.08177021421723385,0.0031102086016657135
2021-10-31,XLP,GB,0.035008953858653324,0.03293667377127463
2021-10-31,XLP,HistMean,0.035008953858653324,0.007402843338566982
2021-10-31,XLP,RF,0.035008953858653324,0.011640190730266581
2021-10-31,XLP,Ridge,0.035008953858653324,0.03792178297857588
2021-10-31,XLU,GB,0.047432591449661166,0.015185045851094165
2021-10-31,XLU,HistMean,0.047432591449661166,0.00866941488569269
2021-10-31,XLU,RF,0.047432591449661166,0.007373830035970343
2021-10-31,XLU,Ridge,0.047432591449661166,0.0069506269481408554
2021-10-31,XLV,GB,0.051217480665294746,0.0014702836729233637
2021-10-31,XLV,HistMean,0.051217480665294746,0.011827643292761716
2021-10-31,XLV,RF,0.051217480665294746,0.006136049251840499
2021-10-31,XLV,Ridge,0.051217480665294746,-0.000806291207931055
2021-10-31,XLY,GB,0.12092508381810574,0.014758666936600101
2021-10-31,XLY,HistMean,0.12092508381810574,0.01537546130071121
2021-10-31,XLY,RF,0.12092508381810574,0.014197807999954858
2021-10-31,XLY,Ridge,0.12092508381810574,0.015772888383923538
2021-11-30,SPY,GB,-0.008034840829721168,0.008869250499619077
2021-11-30,SPY,HistMean,-0.008034840829721168,0.015019895162811315
2021-11-30,SPY,RF,-0.008034840829721168,0.00715853359705865
2021-11-30,SPY,Ridge,-0.008034840829721168,0.02368651468317866
2021-11-30,XLB,GB,-0.0055217688194061365,0.01967138225719603
2021-11-30,XLB,HistMean,-0.0055217688194061365,0.014402934855066423
2021-11-30,XLB,RF,-0.0055217688194061365,0.01380201183603177
2021-11-30,XLB,Ridge,-0.0055217688194061365,-0.0023539462560263364
2021-11-30,XLE,GB,-0.050113231066746367,0.041136350652042894
2021-11-30,XLE,HistMean,-0.050113231066746367,0.007780158379828143
2021-11-30,XLE,RF,-0.050113231066746367,0.013638015352480173
2021-11-30,XLE,Ridge,-0.050113231066746367,0.027777604952061392
2021-11-30,XLF,GB,-0.05712862064846791,0.05689315491202789
2021-11-30,XLF,HistMean,-0.05712862064846791,0.015373904875743222
2021-11-30,XLF,RF,-0.05712862064846791,0.02498768254558843
2021-11-30,XLF,Ridge,-0.05712862064846791,0.03430924123679453
2021-11-30,XLI,GB,-0.03560165774324586,0.02945006946369252
2021-11-30,XLI,HistMean,-0.03560165774324586,0.013840447519865958
2021-11-30,XLI,RF,-0.03560165774324586,0.015056585662629981
2021-11-30,XLI,Ridge,-0.03560165774324586,0.01791890930828271
2021-11-30,XLK,GB,0.044512264050940775,-0.014734233962468984
2021-11-30,XLK,HistMean,0.044512264050940775,0.022380076546912965
2021-11-30,XLK,RF,0.044512264050940775,0.007954248788423324
2021-11-30,XLK,Ridge,0.044512264050940775,-0.0013340087254046368
2021-11-30,XLP,GB,-0.01347352049812467,0.0176446283273739
2021-11-30,XLP,HistMean,-0.01347352049812467,0.007802931896829103
2021-11-30,XLP,RF,-0.01347352049812467,0.015335336987290352
2021-11-30,XLP,Ridge,-0.01347352049812467,0.0301312049634221
2021-11-30,XLU,GB,-0.01703772640351553,0.0019776741919345564
2021-11-30,XLU,HistMean,-0.01703772640351553,0.009231200053286436
2021-11-30,XLU,RF,-0.01703772640351553,-0.003701875431396843
2021-11-30,XLU,Ridge,-0.01703772640351553,0.013656246793312803
2021-11-30,XLV,GB,-0.030563379711519567,0.021770583969585183
2021-11-30,XLV,HistMean,-0.030563379711519567,0.012398510501059296
2021-11-30,XLV,RF,-0.030563379711519567,0.014159583948117858
2021-11-30,XLV,Ridge,-0.030563379711519567,0.004162787723455989
2021-11-30,XLY,GB,0.016356196608665607,0.025323736730881095
2021-11-30,XLY,HistMean,0.016356196608665607,0.016905165974876346
2021-11-30,XLY,RF,0.016356196608665607,0.009066891243423877
2021-11-30,XLY,Ridge,0.016356196608665607,0.04613227536041925
2021-12-31,SPY,GB,0.04624803147670442,-0.015263692256249482
2021-12-31,SPY,HistMean,0.04624803147670442,0.014690541791489422
2021-12-31,SPY,RF,0.04624803147670442,-0.006056157976232686
2021-12-31,SPY,Ridge,0.04624803147670442,0.013304300515220894
2021-12-31,XLB,GB,0.07583231388942102,0.04203532645338636
2021-12-31,XLB,HistMean,0.07583231388942102,0.014118296231145386
2021-12-31,XLB,RF,0.07583231388942102,0.025184782261639446
2021-12-31,XLB,Ridge,0.07583231388942102,0.028600245755980712
2021-12-31,XLE,GB,0.029833885360457835,0.05142439984724215
2021-12-31,XLE,HistMean,0.029833885360457835,0.0069531099591627924
2021-12-31,XLE,RF,0.029833885360457835,0.05384951959807609
2021-12-31,XLE,Ridge,0.029833885360457835,0.046163127514841924
2021-12-31,XLF,GB,0.0336429655316024,0.020223130261991
2021-12-31,XLF,HistMean,0.0336429655316024,0.014338154511111633
2021-12-31,XLF,RF,0.0336429655316024,0.007598178815179433
